Frequency (Hz)	Level (dB)
7152.388000	-87.557922
7153.060913	-86.647766
7153.733826	-89.220444
7154.406738	-89.776031
7155.079651	-87.791412
7155.752563	-89.913231
7156.425476	-88.662552
7157.098389	-86.747177
7157.771301	-88.888878
7158.444214	-88.149765
7159.117126	-88.242676
7159.790039	-91.970932
7160.462952	-88.774826
7161.135864	-87.603340
7161.808777	-89.875267
7162.481689	-88.775124
7163.154602	-88.066002
7163.827515	-91.856758
7164.500427	-90.035873
7165.173340	-87.718483
7165.846252	-89.402443
7166.519165	-86.207779
7167.192078	-85.296394
7167.864990	-87.827446
7168.537903	-85.134895
7169.210815	-85.319397
7169.883728	-87.416756
7170.556641	-84.815964
7171.229553	-85.214699
7171.902466	-86.088821
7172.575378	-84.334335
7173.248291	-85.139496
7173.921204	-85.627533
7174.594116	-84.224907
7175.267029	-84.816116
7175.939941	-85.982735
7176.612854	-84.043633
7177.285767	-83.946709
7177.958679	-84.682449
7178.631592	-83.622879
7179.304504	-84.262589
7179.977417	-85.839073
7180.650330	-85.569344
7181.323242	-85.888382
7181.996155	-86.748413
7182.669067	-84.997681
7183.341980	-83.828537
7184.014893	-85.392105
7184.687805	-84.330482
7185.360718	-82.410027
7186.033630	-83.713211
7186.706543	-81.459496
7187.379456	-79.246040
7188.052368	-80.493042
7188.725281	-79.388885
7189.398193	-78.463356
7190.071106	-80.488022
7190.744019	-78.650742
7191.416931	-77.966019
7192.089844	-79.826324
7192.762756	-78.053757
7193.435669	-78.339630
7194.108582	-81.066147
7194.781494	-79.075165
7195.454407	-79.868217
7196.127319	-82.083214
7196.800232	-80.004173
7197.473145	-81.783905
7198.146057	-84.667732
7198.818970	-82.104507
7199.491882	-83.819458
7200.164795	-86.002602
7200.837708	-83.503143
7201.510620	-84.709999
7202.183533	-86.344620
7202.856445	-84.255981
7203.529358	-84.634468
7204.202271	-83.826668
7204.875183	-82.154137
7205.548096	-83.034111
7206.221008	-83.119316
7206.893921	-82.179596
7207.566833	-82.856697
7208.239746	-82.354919
7208.912659	-81.839905
7209.585571	-82.813217
7210.258484	-82.230835
7210.931396	-82.915672
7211.604309	-85.790802
7212.277222	-84.462570
7212.950134	-84.387383
7213.623047	-86.012489
7214.295959	-84.663918
7214.968872	-86.493668
7215.641785	-89.903214
7216.314697	-86.714653
7216.987610	-88.779259
7217.660522	-90.482986
7218.333435	-87.034393
7219.006348	-89.137306
7219.679260	-89.568520
7220.352173	-88.484833
7221.025085	-93.297264
7221.697998	-91.391884
7222.370911	-89.606308
7223.043823	-92.327354
7223.716736	-90.964546
7224.389648	-91.046509
7225.062561	-92.951706
7225.735474	-92.183289
7226.408386	-92.781265
7227.081299	-92.972641
7227.754211	-92.905647
7228.427124	-93.145386
7229.100037	-92.165260
7229.772949	-93.708519
7230.445862	-93.805397
7231.118774	-93.277184
7231.791687	-96.479050
7232.464600	-94.781540
7233.137512	-93.668633
7233.810425	-96.078743
7234.483337	-95.224709
7235.156250	-95.005333
7235.829163	-99.329895
7236.502075	-97.568916
7237.174988	-96.336189
7237.847900	-97.973091
7238.520813	-95.230270
7239.193726	-95.288414
7239.866638	-93.734009
7240.539551	-93.026993
7241.212463	-94.808258
7241.885376	-91.155884
7242.558289	-91.646812
7243.231201	-93.138084
7243.904114	-89.117119
7244.577026	-90.817459
7245.249939	-91.929001
7245.922852	-88.621353
7246.595764	-91.893440
7247.268677	-92.644882
7247.941589	-89.204956
7248.614502	-92.661285
7249.287415	-93.234726
7249.960327	-89.754753
7250.633240	-92.445663
7251.306152	-90.066048
7251.979065	-87.523964
7252.651978	-90.110443
7253.324890	-87.756721
7253.997803	-86.300323
7254.670715	-87.346802
7255.343628	-85.270691
7256.016541	-85.357590
7256.689453	-85.306633
7257.362366	-83.619995
7258.035278	-84.939888
7258.708191	-85.038010
7259.381104	-83.768997
7260.054016	-84.241089
7260.726929	-83.153793
7261.399841	-83.343452
7262.072754	-84.159729
7262.745667	-83.446800
7263.418579	-83.930008
7264.091492	-83.398041
7264.764404	-83.620766
7265.437317	-84.832260
7266.110229	-83.056633
7266.783142	-83.737267
7267.456055	-85.486984
7268.128967	-83.033943
7268.801880	-84.307716
7269.474792	-84.501526
7270.147705	-81.990929
7270.820618	-84.832359
7271.493530	-84.560455
7272.166443	-81.978462
7272.839355	-85.290726
7273.512268	-83.796707
7274.185181	-82.124329
7274.858093	-85.539688
7275.531006	-83.342468
7276.203918	-82.563110
7276.876831	-86.144783
7277.549744	-83.551094
7278.222656	-82.999588
7278.895569	-85.526176
7279.568481	-83.717278
7280.241394	-84.101036
7280.914307	-86.275513
7281.587219	-84.466949
7282.260132	-84.978073
7282.933044	-86.230011
7283.605957	-84.851181
7284.278870	-85.614876
7284.951782	-86.399849
7285.624695	-85.728241
7286.297607	-86.513420
7286.970520	-86.720955
7287.643433	-86.462036
7288.316345	-87.283310
7288.989258	-88.037216
7289.662170	-88.736450
7290.335083	-89.401825
7291.007996	-90.151428
7291.680908	-91.352783
7292.353821	-92.150032
7293.026733	-91.823792
7293.699646	-92.205460
7294.372559	-91.681824
7295.045471	-89.578453
7295.718384	-90.134102
7296.391296	-89.820229
7297.064209	-88.216660
7297.737122	-90.301628
7298.410034	-89.489929
7299.082947	-87.893951
7299.755859	-91.010582
7300.428772	-89.719582
7301.101685	-88.664024
7301.774597	-91.770653
7302.447510	-89.155640
7303.120422	-89.276932
7303.793335	-92.067413
7304.466248	-88.967590
7305.139160	-88.338974
7305.812073	-88.901314
7306.484985	-87.656281
7307.157898	-87.581726
7307.830811	-87.442291
7308.503723	-87.019096
7309.176636	-87.055977
7309.849548	-87.020844
7310.522461	-86.435143
7311.195374	-86.090462
7311.868286	-86.279526
7312.541199	-86.133865
7313.214111	-85.662888
7313.887024	-86.205956
7314.559937	-86.825829
7315.232849	-86.749557
7315.905762	-87.283401
7316.578674	-87.729851
7317.251587	-87.772171
7317.924500	-88.791176
7318.597412	-89.052582
7319.270325	-88.681236
7319.943237	-89.701202
7320.616150	-89.281532
7321.289063	-87.552849
7321.961975	-87.723885
7322.634888	-86.865501
7323.307800	-85.048271
7323.980713	-85.343750
7324.653625	-84.392784
7325.326538	-83.145737
7325.999451	-83.931084
7326.672363	-83.118294
7327.345276	-82.602821
7328.018188	-83.419533
7328.691101	-82.768936
7329.364014	-82.797386
7330.036926	-83.608070
7330.709839	-82.897614
7331.382751	-83.404243
7332.055664	-84.167572
7332.728577	-83.484207
7333.401489	-84.107178
7334.074402	-84.778534
7334.747314	-84.361130
7335.420227	-85.124153
7336.093140	-85.328644
7336.766052	-85.199203
7337.438965	-85.564720
7338.111877	-84.917915
7338.784790	-84.813210
7339.457703	-84.769394
7340.130615	-83.999306
7340.803528	-84.013435
7341.476440	-83.901093
7342.149353	-83.271919
7342.822266	-83.578575
7343.495178	-83.497559
7344.168091	-83.352287
7344.841003	-84.099159
7345.513916	-84.252953
7346.186829	-84.681839
7346.859741	-85.460381
7347.532654	-85.761978
7348.205566	-86.922028
7348.878479	-87.729431
7349.551392	-88.266129
7350.224304	-90.620392
7350.897217	-90.756760
7351.570129	-91.763802
7352.243042	-94.350052
7352.915955	-92.618797
7353.588867	-94.645081
7354.261780	-94.181458
7354.934692	-92.130035
7355.607605	-92.995972
7356.280518	-91.144432
7356.953430	-90.521645
7357.626343	-91.290649
7358.299255	-89.568153
7358.972168	-89.116653
7359.645081	-89.804520
7360.317993	-88.288330
7360.990906	-88.482841
7361.663818	-89.481857
7362.336731	-87.648735
7363.009644	-88.225906
7363.682556	-89.320206
7364.355469	-87.471191
7365.028381	-88.589142
7365.701294	-89.694389
7366.374207	-87.529205
7367.047119	-88.699326
7367.720032	-89.541405
7368.392944	-87.770981
7369.065857	-88.954956
7369.738770	-89.346443
7370.411682	-87.608009
7371.084595	-88.909149
7371.757507	-88.783112
7372.430420	-87.897102
7373.103333	-89.254883
7373.776245	-89.005501
7374.449158	-88.918816
7375.122070	-90.253311
7375.794983	-89.641319
7376.467896	-90.168419
7377.140808	-91.396507
7377.813721	-90.429909
7378.486633	-91.568970
7379.159546	-91.941429
7379.832458	-90.664665
7380.505371	-92.106544
7381.178284	-91.435318
7381.851196	-90.333397
7382.524109	-92.548691
7383.197021	-91.346947
7383.869934	-91.800308
7384.542847	-95.038086
7385.215759	-93.382713
7385.888672	-95.783455
7386.561584	-97.302910
7387.234497	-96.825409
7387.907410	-95.776833
7388.580322	-94.725235
7389.253235	-94.866623
7389.926147	-91.090752
7390.599060	-91.759003
7391.271973	-91.103325
7391.944885	-88.985100
7392.617798	-90.633400
7393.290710	-89.311798
7393.963623	-88.442574
7394.636536	-89.968216
7395.309448	-88.533752
7395.982361	-88.138031
7396.655273	-89.464027
7397.328186	-88.111832
7398.001099	-87.960686
7398.674011	-88.980530
7399.346924	-87.945068
7400.019836	-88.026718
7400.692749	-89.090126
7401.365662	-88.237030
7402.038574	-88.357246
7402.711487	-89.368874
7403.384399	-88.866173
7404.057312	-89.325272
7404.730225	-90.539680
7405.403137	-90.334023
7406.076050	-90.737854
7406.748962	-92.006218
7407.421875	-92.230537
7408.094788	-92.383072
7408.767700	-93.575180
7409.440613	-93.260017
7410.113525	-92.925438
7410.786438	-94.068657
7411.459351	-93.269417
7412.132263	-92.784355
7412.805176	-93.652962
7413.478088	-93.058266
7414.151001	-92.911102
7414.823914	-93.380173
7415.496826	-92.683647
7416.169739	-92.515144
7416.842651	-93.144173
7417.515564	-92.820168
7418.188477	-93.157463
7418.861389	-93.287819
7419.534302	-93.042442
7420.207214	-93.588432
7420.880127	-93.262009
7421.553040	-92.873581
7422.225952	-92.893951
7422.898865	-92.271248
7423.571777	-91.881828
7424.244690	-91.750221
7424.917603	-91.382568
7425.590515	-91.448311
7426.263428	-91.293762
7426.936340	-90.259506
7427.609253	-90.223152
7428.282166	-90.571007
7428.955078	-90.560448
7429.627991	-90.257179
7430.300903	-89.991051
7430.973816	-89.881844
7431.646729	-89.850006
7432.319641	-89.326653
7432.992554	-88.954689
7433.665466	-88.907928
7434.338379	-88.839439
7435.011292	-88.828201
7435.684204	-88.661980
7436.357117	-88.139374
7437.030029	-88.500427
7437.702942	-88.792747
7438.375854	-88.651237
7439.048767	-89.017189
7439.721680	-89.067200
7440.394592	-89.448181
7441.067505	-91.051620
7441.740417	-91.099960
7442.413330	-91.545021
7443.086243	-93.547867
7443.759155	-93.748108
7444.432068	-94.978241
7445.104980	-97.693474
7445.777893	-95.301224
7446.450806	-95.234711
7447.123718	-94.857460
7447.796631	-92.381836
7448.469543	-91.817055
7449.142456	-90.415077
7449.815369	-89.166557
7450.488281	-89.274033
7451.161194	-88.392975
7451.834106	-88.276779
7452.507019	-88.215309
7453.179932	-87.828621
7453.852844	-88.968407
7454.525757	-89.036232
7455.198669	-89.020058
7455.871582	-90.593147
7456.544495	-90.103661
7457.217407	-90.886108
7457.890320	-91.524467
7458.563232	-90.097206
7459.236145	-90.242729
7459.909058	-89.484886
7460.581970	-88.529716
7461.254883	-88.984268
7461.927795	-88.030083
7462.600708	-87.261902
7463.273621	-87.250854
7463.946533	-86.830658
7464.619446	-86.736382
7465.292358	-86.929817
7465.965271	-86.523972
7466.638184	-86.228622
7467.311096	-86.336754
7467.984009	-85.804497
7468.656921	-85.479927
7469.329834	-85.335670
7470.002747	-85.104355
7470.675659	-85.183739
7471.348572	-84.986961
7472.021484	-84.931625
7472.694397	-85.223053
7473.367310	-85.356308
7474.040222	-85.605476
7474.713135	-85.821167
7475.386047	-85.733475
7476.058960	-86.032677
7476.731873	-86.387581
7477.404785	-86.200119
7478.077698	-85.800346
7478.750610	-85.050606
7479.423523	-84.613342
7480.096436	-84.345314
7480.769348	-83.874046
7481.442261	-83.437462
7482.115173	-83.032600
7482.788086	-82.878799
7483.460999	-82.915695
7484.133911	-82.922859
7484.806824	-83.174759
7485.479736	-83.666962
7486.152649	-84.039192
7486.825562	-84.744690
7487.498474	-85.104828
7488.171387	-85.251518
7488.844299	-86.058800
7489.517212	-86.407928
7490.190125	-86.128098
7490.863037	-86.968666
7491.535950	-87.021843
7492.208862	-86.713264
7492.881775	-87.781921
7493.554688	-87.626480
7494.227600	-87.515800
7494.900513	-88.624550
7495.573425	-88.487343
7496.246338	-88.703186
7496.919250	-89.750908
7497.592163	-89.549423
7498.265076	-89.899330
7498.937988	-90.825089
7499.610901	-90.423813
7500.283813	-90.587646
7500.956726	-91.488503
7501.629639	-91.314888
7502.302551	-91.747292
7502.975464	-92.247444
7503.648376	-91.757301
7504.321289	-92.329887
7504.994202	-92.807159
7505.667114	-92.191765
7506.340027	-92.894714
7507.012939	-93.406380
7507.685852	-92.865334
7508.358765	-94.429779
7509.031677	-94.857460
7509.704590	-93.949554
7510.377502	-95.972404
7511.050415	-95.270805
7511.723328	-93.985992
7512.396240	-94.005455
7513.069153	-92.680664
7513.742065	-90.720100
7514.414978	-89.606026
7515.087891	-88.413162
7515.760803	-86.915138
7516.433716	-86.083199
7517.106628	-85.265251
7517.779541	-84.470947
7518.452454	-83.997421
7519.125366	-83.510582
7519.798279	-83.055763
7520.471191	-83.013718
7521.144104	-82.850922
7521.817017	-82.828224
7522.489929	-83.055481
7523.162842	-82.961014
7523.835754	-83.067329
7524.508667	-83.612061
7525.181580	-83.686058
7525.854492	-84.148918
7526.527405	-84.973686
7527.200317	-85.094131
7527.873230	-85.855400
7528.546143	-86.709648
7529.219055	-86.795624
7529.891968	-87.962883
7530.564880	-88.862923
7531.237793	-89.442642
7531.910706	-91.111580
7532.583618	-92.155876
7533.256531	-92.676468
7533.929443	-95.191483
7534.602356	-95.792114
7535.275269	-95.334663
7535.948181	-95.809692
7536.621094	-94.607330
7537.294006	-93.229805
7537.966919	-92.700470
7538.639832	-91.766518
7539.312744	-90.907898
7539.985657	-90.826500
7540.658569	-90.360306
7541.331482	-89.914955
7542.004395	-90.029465
7542.677307	-89.550125
7543.350220	-89.407677
7544.023132	-89.544044
7544.696045	-89.419029
7545.368958	-89.378021
7546.041870	-89.704895
7546.714783	-89.483101
7547.387695	-89.279404
7548.060608	-89.275734
7548.733521	-88.716721
7549.406433	-87.869652
7550.079346	-87.640152
7550.752258	-86.950241
7551.425171	-86.407990
7552.098083	-86.364120
7552.770996	-86.019142
7553.443909	-85.976822
7554.116821	-86.202843
7554.789734	-86.089203
7555.462646	-86.293297
7556.135559	-86.663612
7556.808472	-86.853203
7557.481384	-87.148094
7558.154297	-87.541397
7558.827209	-87.938759
7559.500122	-88.369720
7560.173035	-88.863037
7560.845947	-89.448822
7561.518860	-89.734459
7562.191772	-90.323669
7562.864685	-91.085709
7563.537598	-91.457779
7564.210510	-92.275246
7564.883423	-93.380035
7565.556335	-93.838821
7566.229248	-94.916893
7566.902161	-96.053871
7567.575073	-96.504463
7568.247986	-97.665443
7568.920898	-98.506233
7569.593811	-98.925171
7570.266724	-98.903801
7570.939636	-97.667778
7571.612549	-96.378777
7572.285461	-94.820953
7572.958374	-92.986122
7573.631287	-92.174156
7574.304199	-90.958633
7574.977112	-89.846924
7575.650024	-89.157600
7576.322937	-88.518501
7576.995850	-88.095116
7577.668762	-87.835129
7578.341675	-87.317917
7579.014587	-86.875740
7579.687500	-86.537842
7580.360413	-86.219978
7581.033325	-86.000717
7581.706238	-85.710808
7582.379150	-85.482277
7583.052063	-85.437851
7583.724976	-85.352486
7584.397888	-85.535347
7585.070801	-85.810577
7585.743713	-86.135818
7586.416626	-86.615242
7587.089539	-87.159920
7587.762451	-87.677338
7588.435364	-88.399612
7589.108276	-89.286789
7589.781189	-90.264435
7590.454102	-91.263931
7591.127014	-91.519516
7591.799927	-92.022217
7592.472839	-91.908432
7593.145752	-91.307175
7593.818665	-90.945267
7594.491577	-90.235153
7595.164490	-89.299561
7595.837402	-88.563545
7596.510315	-88.111931
7597.183228	-87.655151
7597.856140	-87.328232
7598.529053	-87.046425
7599.201965	-86.641037
7599.874878	-86.429497
7600.547791	-86.357521
7601.220703	-86.040703
7601.893616	-85.941231
7602.566528	-85.685280
7603.239441	-85.275002
7603.912354	-85.221214
7604.585266	-84.928871
7605.258179	-84.663208
7605.931091	-84.723747
7606.604004	-84.502701
7607.276917	-84.368149
7607.949829	-84.422333
7608.622742	-84.400497
7609.295654	-84.427406
7609.968567	-84.489365
7610.641479	-84.633682
7611.314392	-84.710693
7611.987305	-84.910866
7612.660217	-84.843040
7613.333130	-84.982910
7614.006042	-84.943954
7614.678955	-84.551125
7615.351868	-84.355232
7616.024780	-83.963669
7616.697693	-83.390205
7617.370605	-83.134117
7618.043518	-82.821587
7618.716431	-82.407433
7619.389343	-82.334229
7620.062256	-82.169014
7620.735168	-82.167221
7621.408081	-82.271996
7622.080994	-82.323433
7622.753906	-82.466118
7623.426819	-82.708626
7624.099731	-82.941345
7624.772644	-83.209541
7625.445557	-83.355476
7626.118469	-83.305496
7626.791382	-83.213272
7627.464294	-83.079018
7628.137207	-82.767654
7628.810120	-82.550293
7629.483032	-82.258301
